Prenez, mangez	JEF, Robert	367		français		Communion	D 102	SA/SAB					367			
"Messe "" Jésus ma joie"" adapté par Lecot"	BACH, Johann Sebastian	368		français		Messe		SATB					368			
Go down, Moses		369		anglais				SATB	piano	Gospel			369			
Le beau Danube bleu	STRAUSS	369		allemand				SSA			Valse 		369			
Cantate Domino	DUBOIS	370		latin				SS	orgue	Louange			370			
Cantate Domino	PITONI	370		latin				SATB	orgue	Louange			370			
Jam sol recedit	FRANCK, Melchior	370		latin	Trinité	Vêpres		SATB					370			
Messe de Requiem	ALAIN	371		latin		Kyrie		SATB	orgue				371			
C'est toi, le dieu vivant	SWEELINCK Jan-Pieterszoon	372		français		Témoignage		SATB					372			
In the beginning, O Lord	LOCKE Matthieu	372		anglais				ATB	orgue	Psaume 102			372			
Lobe den Herren	NEANDER/SOHREN	372		allemand	louange 			SATB				XVII	372			
Lobet Den Herren,alle Heiden	STADEN, Johann	372		allemand				SSA		Motet		XVII	372			
Nous allons manger ensemble	Anonyme	372		français		Communion		SATB				XVI	372			
Hodie apparuit	DE LASSUS Orlandus	373		latin	Noël			SSA					373			
O salutaris	BARTOLLUCCI	373		latin		Eucharistie		SSA					373			
Puer natus	SOURISSE Jean	373		latin	Noël			SSA		D après un Noël anglais			373			
Puer natus in Bethlehem 	ANONYME	373	grégorien		Noël			Unisson					373			
Tantum ergo	BARTOLUCCI	373		latin		St Sacrement		SSA					373			
Eram quasi agnus	VIADANA	374		latin	Passion			SATB					374			
Inter natos mulierum 	MOZART Wolfgang Amadeus	374		latin		Offertoire de Messe ST Jean Bapt		SATB					374			
Lass dich nur nichts nicht dauren	BRAHMS J.	374		allemand				SATB		chant spirituel opus 30		XIX	374			
Sub tuum praesidium	BERTHIER Paul	375		latin				SSA		Hymne à la Vierge	ext Come ye sons art		375			
Sub tuum praesidium	TERRENOIR	375		latin				SATB		Hymne à la Vierge datée du III°s			375			
Ubi caritas	DURUFLE Maurice	375		latin				SATB		Hymne	chanson Renaissance		375			
Ubi Caritas -(L'amour de Dieu)	BERTHIER Jacques	375		latin				SATB	orgue ou piano ou autre	Hymne			375			
Gloria	BUTLER Eugène	376		latin		Gloria		TTTBB	orgue				376			
O Domine,Jesu Christe	JOSQUIN DES PRES	376		latin				ATTB		Motet		XV	376			
Ave Maria	JANACEK, Leos	377		tchèque		chant marial	V	TTBB					377			
Ave Maria	NEGLIA Francesco Paolo	377		latin		chant marial 	V	ScATB		Opus 36			377			
Ave Maria	NEGLIA Francesco Paolo	377		latin		chant marial	V	SATB		Opus 10			377			
Ave Maria	SCHUBERT	377		latin		chant marial	V	SATB					377			
Ave Maria	STRAVINSKY Igor	377		latin		chant marial	V	SATB	piano				377			
Sub tuum praesidium	NOYON	377		latin		chant marial		SATB					377			
Tiébé Poièm	BORTNIANSKY Dmitri	377		ukrainien				SATB		Chant ukrainien=ns te chantons			377			
Ecce concipies	HANDL, Jakob	378		latin	annonciation			SATB		chant sacré=voici que la vierge enfantera…			378			
Jubilate Deo in chordis	SCHUTZ	378		latin				TTB		chant sacré Ps150 et87			378			
Oculus non vidit	LASSUS	378		latin				SS		Motet		XVI	378			
Good King Wenceslas	WILLCOCKS David	379		anglais	Noël			SATB	piano ou orgue				379			
Funeral Sentences	PURCELL	380		anglais				SATB	orgue	chant sacré			380			
Thou knowest, Lord, the secrets of our Hearts	PURCELL Henry	380		anglais				SATB	orgue	Hymne Funérailles Queen Mary	Gospel		380			
Ave Maria	AZNAVOUR C.	381		français		chant marial	V	Solo+SSSA			variété		381			
Ave Maria	BARTOLLUCCI Dominico	381		latin		chant marial	V	Solo+SA	orgue				381			
Ave Maria	BARTOLUCCI Dominico	381		latin		chant marial	V	Solo+SATB	orgue				381			
Ave Maria	MOUTON	381		latin		chant marial	V	SATB					381			
Ave Maria	PLE Simone	381		latin		chant marial	V	SSS					381			
Ich weiss dass mein Erlöse lebt	BACH Johann Michael	382		allemand	Carême			SATB	orgue+violon				382			
Invocations trinitaires (O Dieu saint, o Dieu fort)	BIGENWALD Ste Jacqueline	382		français	Carême, Pâques	Invocation		SATB								
Introit +préface	ANONYME	383	grégorien			Introïtde Messe de St Jean Bapt		Unisson					383			
Vox Domini super aquas	COURROY E. du	383		latin				SATB+SATB		Psaume 28	Chant de la Renaissance		383			
Sub tuum praesidium	MOZART Wolfgang Amadeus	384		latin		chant marial KV198		SS	orgue			XVIII	384			
"Messe ""aeterna Christi munera "" "	PALESTRINA	385		latin		Sanctus		SATB					385			
Tu es le Pauvre	OMBRIE	385		français	Passion		H 73	SATB					385			
Psallite Deo Nostro	BARTOLUCCI Dominico	386		latin				SSA	orgue	Extrait Psaume 46			386			
Psallite Deo nostro in laetitia	BACH Johann Sebastian	386		latin				SSATB		Motet			386			
Domine, vivifica me	SCARLATTI	387		latin/anglais				SATB		chant sacré			387			
Sœurs et servante des pauvres	MERCHAT W.M.	387		français	Saints(pr canonisation J.Jugan)			SATB	orgue				387			
Von Gott Will Ich Nicht Lassen	SCHUTZ	387		allemand				SATB		"SWV366 ""Je ne serai pas de Dieu"""			387			
Cantantibus organis	MARENZIO, Luca	388		latin	Vëpres de Ste Cécile			SATB					388			
Lamentationes Hieremiae	INGEGNERI	388		latin				TTTB					388			
Lamentations de Jérémie	TALLIS	388		latin		Passion		ATTBB		5 poèmesdestruction Jerusalem			388			
Tenebrae factae sunt	INGEGNERI	388		latin	Passion			SATB					388			
Cantate de la paix	MILHAUD	390		fr/anglais				SSAATTBB		Cantate			390			
Messe du Pape Marcel	PALESTRINA	391		latin		Messe		SATTBB					391			
Dormi Jesu Dulcissimo	ESTERHAZY Pal	392		latin	Noël			SS	orchestre				392			
Engel Gottes künden	MOZART Wolfgang amadeus	392		allemand	Noël			SS	orchestre				392			
Ihr Hirten erwacht	HAYDN J.M.	392		allemand	Noël			SS	orgue				392			
Le premier Noël	AUBANEL Georges	392		français	Noël			SSA	piano				392			
Puer natus in Bethlehem	HAYDN J.M.	392		latin	Noël			SSA	orgue				392			
Ave Regina Caelorum	BARTOLUCCI, Dominico	393		latin		chant marial	V	SATB					393			
Ave Regina Caelorum	SORIANO	393		latin		chant marial	V	SATB					393			
Comme sous la neige	ANONYME	393		français		Entrée dimanches d'hiver	A 121-1	unisson			chanson populaire		393			
Gloire à toi, Marie	ANONYME	393		français		chant marial	V21-A	SA					393			
Ecce Panis	ALAIN, Albert	394		latin				SA	orgue	mottet au St Sacrement			394			
Ecce quam sit	ANONYME	394		latin				SATB		sérénade latine des étudiants suédois	sérénade suédoise	XVII	394			
Ecce Sacerdos Magnus	ELGAR, EDWARD	394		latin				SATB	orgue	mottet			394			
Ave Verum	BYRD	395		latin		chant marial		SATB					395			
Ave Verum	REVEYRON	395		latin		chant marial		SAcA		Motet au St Sacrement			395			
Messe à 4 voix	BYRD	395		latin		Sanctus		SATB	orgue				395			
O quam suavis est	ALAIN Jehan	395		latin				M ou Bar	orgue	O combien il est doux…			395			
O quam suavis est	REVEYRON	395		latin				SATB		O combien il est doux…			395			
Psallite Domino	BYRD Wiiliam	395		latin	Ascension			AATTB		Motet			395			
Matona mia cara	DE LASSUS Orlandus	396		italien				SATB			Madrigal:Ma chère Dame		396			
Dieu est amour	DEISS Lucien	397		français		Communion	D 117	SSA					397			
Dieu est amour	GODARD Marcel	397		français		Communion	D 116	SATB					397			
Dieu est amour	OMBRIE D.	397		français		Communion	D 116	SATB					397			
O sacrum convivium	LALLOUETTE Jean Baptiste	398		latin		Eucharistie		SA					398			
O Sacrum Convivium	MARENZIO, Luca	398		latin		Eucharistie		SATB					398			
O sacrum convivium	PEROSI	398		latin		Eucharistie		SATB					398			
Il vient toujours trop tôt	WHITE	399		français				SATB			Chant d'Adieu		399			
Messe du Saint Sacrement	WHITE	399		français		Kyrie		SATB					399			
Approchons -nous de la table	DANNAUD, M.	400		français		Communion	D 19-30	SATB					400			
Cibavit	TYE	400		latin		Alleluia		SATB					400			
O quam gloriosum	VICTORIA, Tomás Luis De	401		latin	Louange			SATB					401			
Coventry Carol	ANONYME	402		anglais	Noël			SSA					402			
Noël capital	GEOFFRAY	402		français	Noël			SATB					402			
Riu,Riu,Chiu	ANONYME/PETERS Eric	402		espagnol	Noël			SSAA				XVI	402			
Trois pauvres bergers 	GEOFFRAY César	402		français	Noël polonais			4VMSATB					402			
Angelus ad Virginem	WILLCOCKS David	403		latin	Noël			SSAA	piano				403			
Douce Vierge Marie	Anonyme	403		français	Chant marial			SSA					403			
In natali Domini	Anonyme	403		latin	Noël			SSA				XVI	403			
Personent Hodie	RUTTER John	403		latin	Noël			SSA								
Une Vierge féconde	ANONYME	403		français	chant marial			Unisson				XVI	403			
Agnus Dei	MORLEY	404		latin		Agnus Dei		SATB					404			
Quelle est cette odeur agréable 	ANONYME/WILLCOCKS	404		français	Noël			SATB					404			
Du corps du Dieu vivant	BONFILS	405		français		Communion		SATB					405			
Faisons le signe de la croix	LECOT	405		français		Lourdes 2010		SATB					405			
Love Divine, all Loves Excelling	ROWLANDS William	405		anglais				SATB		Hymne			405			
Nul n'est seul dans la nuit	WACKENHEIM	405		français	onction des malades 		R 54-12	SATB					405			
Psaume116 -Louez le Seigneur,vous peuples de la terre	CAROL Henri	405		français	Louange	Psaume 116		SATB	orgue				405			
Notre Père	KEDROFF	406		latin		Notre Père		SATB					406			
Notre Père	STRAVINSKY	406		latin		Notre Père		SATB					406			
Pater noster	KEDROFF	406		latin		Notre Père		TTBB					406			
Pater Noster	VERDI Giuseppe	406		latin		Notre Père		SScATB					406			
Il fait danser les mondes	BACH	407		français				SATB/SSA		Choral			407			
Mystére du Calvaire	BACH, Johann Sebastian	407		français	Passion			SATB/TTB					407			
"Via Crucis ""Ave ave crux…"""	LISZT	407		latin/allemand	Passion	"Station XIV ""Ave ave crux.."""		SATB	orgue	Chemin de Croix			407			
Messe de Rangueil	GOUZES	408		français		Messe		SATB					408			
Messe de Sylvanes	GOUZES	408		français		Gloria		SATB					408			
Messe du Renouveau	VINCENT Jean-Marie	408		français		Kyrie		SATB					408			
Beati omnes	DE LALANDE	409		latin		Psaume 127		SATBB					409			
Beati omnes qui timent Dominum	MENDELSSOHN	409		fra/latin				SSA	orgue	opus 39			409			
En quels pays de solitude	GELINEAU J.	410		français	Carême		G 184	Unisson	orgue				410			
Les arbres dans la mer	GODARD Marcel	410		français	Noël		F 207-2	SATB					410			
Messe pour les temps violets	GODARD Marcel	410		français	Avent, Carême	Messe		SATB					410			
Tout au long du chemin	GODARD Marcel	410		français	Pâques		I 303-3	SATB					410			
Chant d'été	GLUCK	411		français				SSA			chant de l'été		411			
La Paimpolaise	BOTREL	411		français				SATB			chanson française	XX	411			
Pavane 	ARBEAU	411		français				Unisson/SATB			pavane	XVI	411			
Choral final de la cantate 140	BACH Johann Sebastian	412		français				SSA/SATB		Cantate 140			412			
Gloria sei dir Gesungen	BACHJan Sebastian	412		Al/Ang/Fr				SATB		Cantate 140			412			
Lobe den Herren 	STRALSUND	412		Al/Fr/Ang/Pol				SmSA					412			
L'Esprit du Seigneur	JEF Robert	413		français	Pentecôte		K 30	SATB					413			
Nos yeux ne voient plus	WACKENHEIM	413		français	Carême		G 166	Unisson					413			
Par un homme est venue la mort	HAENDEL	413		français	Passion Résurrec.			SATB					413			
Peuple de l'alliance	Akepsimas Jo	413		français	Carême		G 244	SATB					413			
Seigneur, dirige et sanctifie	HAENDEL	413		français		chant casuel		SATB					413			
Quel est ton nom	GODARD Marcel	414		français				SATB		Hymne pr Carmel de Mazille			414			
Dies sanctificatus	PALESTRINA	415		latin/Ang	Noël			SATB					415			
N'aie pas peur	LANGREE	416		français	Carême		G 249	SATB					416			
Qu'il est difficile d'aimer	VIGNEAULT	416		français				SAB			"""Le Doux Chagrin"""		416			
L'ange de Dieu a convoqué	ANONYME	417		français	Toussaint		W 3	2 choeursUnisson					417			
Mon âme chante le Seigneur	LECOT	417		français	chant marial			Solo+SATB	orgue				417			
Mon âme se repose	TAIZE	417		français	chant de paix			SATB					417			
Une femme dont on n'a rien dit	GODARD Marcel	417		français	Assomption			SSA/SATB					417			
Du heilige Brunst (mottet)	BACH, Johann Sebastian	418		allemand				SATB	orgue et violon	mottet			418			
Oculi omnium in te sperant	CHARPENTIER	418		latin				SSATB	orgue	Reposoir St Sacrement			418			
Seelen braütigam	DARMSTADT Adam	419		allemand				AB		choral	ext Come ye sons of art	XVII	419			
Sei gegrüsset, Jesu gütig	ANONYME	419		allemand				SATB		Motet		XVII	419			
Siehe,das Ist Gottes Lamm	HOMILIUS	419		allemand				SATB		Motet Voici l'Agneau de Dieu		XVIII	419			
Weihnachten	MENDELSSOHN	419		allemand				SSAATTBB		n°1 de Sechs Sprüche op79		XIX	419			
Cantemus	VECCHI	420		latin				SATB+SATB		Mottet		XVI	420			
Incipite	CROCE Giovanni	420		latin				SATB+SATB		Motet		XVI	420			
Tu pauperum refugium	JOSQUIN DES PRES	420		latin				SATB		Motet			420			
Agnus Dei 	HASSLER	421		latin		Agnus Dei		SATB								
Gloria	BOUVARD Michel	421		français				SATB	orgue							
Messe des Bienheureux Louis et Zélie Martin	HUE Anne-Marie	421		français		Messe		SATB					421			
Messe pour Saint Séverin	BOUVARD Michel	421		français		Messe		SATB					421			
Seigneur Jésus venu réconcilier	BOHN E.	421		français		Kyrie		SATB	orgue							
Ode bacchique	PHILIPPOT LE SAVOYARD/SAMSON	422		français				4VMSATB			chanson à boire		422			
Trinklied im Mai	SCHUBERT	422		allemand				SSA			chanson à boire		422			
Razboinica	ANONYME	423		russe				SSA		Liturgie orthodoxe russe			423			
Tebe poem	TCHAIKOWSKY	423		russe				SATB		Hymne liturgie orthodoxe			423			
Il vient pour juger la terre	VERCKEN François	424		français		Psaume 95		SATB	orgue				424			
Jesus und die kramer	KODALY	424		allemand				SATB		choral			424			
Pourquoi là-haut lever les yeux	KODALY	424		français				SATB		Psaume 121			424			
Père Seigneur du Ciel et de la Terre	DU BOULAY G.	425		français	Louange au Père			SATB					425			
Quand la trompette sonnera	GODARD Marcel	425		français	Résurrection			SATB					425			
"Cantate Nr 106 ""Gottes Zeit ist die allerbeste Zeit"""	BACH	426		all/ang				SATB		Cantate 106			426			
Symphonie Nr.8	MAHLER, Gustav	426		latin				S		n°I et II			426			
Messe	LAFARGUE Yves	427		français		Messe		SATB	orgue				427			
Messe Festive	LAFARGUE Yves	428		français		Messe à St Jean Baptiste		SATB	orgue				428			
Missa ubicumque terrarum	GODARD Marcel	428		latin		Messe		STB					428			
Casatschok	RUBSCHKIN	429		français				SATB			Chant populaire		429			
L'alphabet	MOZART, Wolfgang Amadeus	429		français				SSA			chanson		429			
Messe Basse	FAURE	430		latin		Kyrie		SS					430			
Histoire de s'amuser	ANONYME	431		français				Unisson	Flûte + Xyl		Chanson		431			
La queue du chat	MARCY, Robert	431		français				SATB			chanson française		431			
Le bon vin	MOZART Wolfgang Amadeus	431		français				Unisson			canon chanson à boire		431			
Tourdion	ANONYME	431		français				SATB				XVI	431			
Alleluia Jésus pour nous vient de naitre	BERTHIER Jacques	432		français	Noël	Alleluia		TB/SA	orgue				432			
Le salut la puissance 	BERTHIER Jacques	432		français		Alleluia 		SSA/TTB	orgue	Cantique de l'Apocalypsefra 			432			
Quand s'éveilleront nos coeurs	Akepsimas Jo	432		français	Avent		E 160	SAB					432			
Sainte lumière	JEF Robert	432		français	Pâques		I 89	SA/ST/SATB					432			
Viens renaître en nous	GELINEAU J.	432		français	Avent		E 183	STB			chanson contemporaine		432			
Vive Dieu	DE COURREGES	432		français	Ascension		J 37	SSA					432			
Vous attendiez la promesse	ANONYME	432		français	Avent		E 25	SATB					432			
"Cantate Trauer ""Du aber….."""	TELEMANN	433		allemand				SATB		Cantate du deuil			433			
Hosianna, dem Sohne David	TELEMANN	433		allemand				SAB		chant sacré		XVIII	433			
Souvenirs d'été	NAKATA	434		japonais				SATB	piano		chanson pop japonaise		434			
Dona nobis pacem	MATSUSHITA Ko	434		latin				S		canon en 3Voix d'Enfants			434			
Chorus	KUNIHIKO Murai	434		japonais				SA			chant japonais					
Sakura	ANONYME/LOUPPE	434		japonais				SATB								
Enfants du même Père	BERTHIER, Jacques	435		français		Tropaire pr l'unité	T 76-1	SATB					435			
Jésus nous montre le chemin de Dieu	DOYEN Henri	435		français	Ascension	Entrée		SATB								
Joyeuse lumière	GELINEAU J.	435		français	Ascension			SATB					435			
La parole de Dieu	DVORAK	435		français	Réponds		X 59	SATB					435			
Tous les peuples battez des mains	FREMONT J.F.	435		français	Ascension			SATB	orchestre	Psaume 45			435			
Dominus Regnavit	MONDONVILLE J.J.C.de	436		latin				SATBB	orchestre	N°1, 2, 6			436			
Acclamations pr. euchar. pour assemblées d'enfants	GODARD Marcel					Acclamation		4VM								
Chant pour Oradour	ANONYME	437		français				Unisson			chant du souvenir		437			
Dio vi salvi Regina Hymne corse	TOMASI	437		corse				SSA/TTB		Hymne religieux corse			437			
Gloria, Gloria	BERTHIER Jacques	437		latin	Noël	Gloria		Unisson	orchestre				437			
La coupe que nous bénissons	BERTHIER Jacques	437		français		Communion	D 361-1	SATB					437			
Ma mère me veut fiancer	COMMETTE, E.	437		 français				SATB			Poème de Lamaras		437			
Un cri retentira	DUMAS	438		français	Avent			SATB	orgue				438			
Viens bientôt sauveur du monde	GELINEAU, J.	438		français	Avent		E 157	SABar					438			
Viens pour notre attente	OMBRIE	438		français	Avent		E 34	SAB					438			
Au coeur de nos détresses	Akepsimas Jo	439		français	Passion		H 128	SATB					439			
En mémoire de Toi	GODARD Marcel	439		français		communion		SAB	orgue				439			
En mémoire du Seigneur	DIEUAIDE J.M.	439		français		communion		SATB	orgue/trompette				439			
L'homme qui prit le pain	DUCHESNEAU	439		français		Communion	D 254	SATB					439			
Pardonne-nous et change nos coeurs	MORNIN	439		français	Carême		G 178	Unisson	orgue				439			
"Messe super ""Dixit Maria"""	HASSLER	440		latin		Messe		SATB					440			
"Messe "" O magnum mysterium"""	VICTORIA Tomás Luis de	440		latin		Messe		SATB					440			
Hymne pour la fin d'une eucharistie	GODARD Marcel	441		français		Fin eucharistie		Unis/SA	orgue				441			
En mémoire de Toi	VILLENEUVE Ch.	441		français		Anamnèse		SATB								
Notre Père	DARASSE	441		français		Notre Père		SATB					441			
Notre Père	GELINEAU J.	441		français		Notre Père		Unisson	orgue				441			
Notre Père	MARTIN	441		français		Notre Père		Unisson	orgue				441			
Notre Père 	MONTSERRAT	441		français		Notre Père		Unisson					441			
J' ai descendu dans mon jardin	ANONYME	442		français				SATB			chanson populaire		442			
J' ai du bon tabac	ANONYME	442		français				S			canon 3 Vx chanson pop		442			
J' ai du bon tabac	RAVIZE	442		français				ScATB			chanson populaire		442			
Le rat des villes et le rat des champs	RENARD	442		français				SATB			Fable		442			
Les cloches	ANONYME	442						TTBarB			chanson 		442			
The day thou gavest	ANONYME	442		anglais				SATB		Hymne anglais			442			
Répons du Vendredi Saint 	INGEGNERI	443		latin	Vendredi St I:Vinea, II:Velun templi, III:Omnes amici			SATB					443			
Répons du Samedi Saint 	INGEGNERI M.A.	443		latin	Samedi St I:Sicut ovis, II:Jerusalem surge, III:Planga quasi virgo											
Aujourd'hui dans notre monde	GODARD Marcel	444		français	Noël		F 47	SABar					444			
Jubilemus, exultemus	COUPERIN	444		latin				ScAB	orgue +violons1et2	choral			444			
Si l'espérance t'a fait marcher	Akepsimas Jo	444		français	Carême		G 213	Unisson	Flûte 				444			
Canzonette n°1et n°2	MONTEVERDI Claudio	445		italien/all				SSA					445			
Die Beischeidene	DVORAK Anton	445		all/anglais				SA	piano	Opus 32 n°8			445			
Mon coeur se recommande à vous	DE LASSUS, Orlandus	445		français				SATB			ch. de la Renaissance		445			
Agnus Dei	CAMPRA	446		latin		Agnus Dei		SATB					446			
Agnus Dei	COSSET, François	446		latin		Agnus Dei		SATB					446			
Agnus Dei	HASSLER	446		latin		Agnus Dei (2 versions)		SATB					446			
Paroles sur la croix	REVEYRON	447		français	Passion			SAATTB					447			
Au Seigneur la terre	SAMSON Joseph	448		français	Toussaint	Psaume 23		SATB					448			
Tantum ergo	FAURE	448		latin		St Sacrement 		S+SATBB		Opus 55			448			
Tantum ergo	FAURE	448		latin		St Sacrement		SScA	orgue	Opus 65 n°2						
Tantum ergo	WIDOR	448		latin		St Sacrement		S+SATB					448			
Tu es Petrus	FAURE Gabriel	448		latin				Bar+SATB	orgue				448			
Cantate Domino	ALAIN Albert	449		latin	Louange			SATB					449			
Almighty And Everlasting God	GIBBONS Orlando	450		anglais	3°dim après Epiphanie			SATB					450			
Merveilles, merveilles	JULIEN	450		français		Psaume 125	Z 125-6	SATB					450			
Adoremus In Aeternum	BOYER	451		latin	Adoration eucharistique			SA	orgue				451			
Adoro te	VILLETTE	451		latin	Adoration eucharistique			SATB					451			
Cantate Domino	FRIDERICI Daniel	451		latin	Louange			SSA					451			
Jesu, Rex admirabilis	PALESTRINA	451		latin		Motet		SSA					451			
Plus rien ne me fait peur	GODARD Marcel	451		français		Psaume 18b		SATB					451			
Quam pulchri super montes	BOYER C.	451		latin				TTBarB	orgue	Isaïe 52:7-10			451			
Denn Er Hat Seinen Engeln Befohlen	MENDELSSOHN	452		allemand		Psaume 91		SSAATTBB					452			
La prière de St François	WACKENHEIM Michel	452		français	Paix		D 15-00-2	Unisson								
Lob und preis sei Gott dem Vater	SCHUTZ	452		allemand	Louange et Gloire			SATB	orgue	SWV 424		XVII	452			
Prière pour nous autres charnels	ALAIN Jehan	452		français		paroles C.Peguy		TB/SA	orgue				452			
Lauda Sion	REISSIGER, Carl Gottlieb	453		latin		 		SATB		Opus 210 n°2			453			
Laudate	SAINT-SAENS	453		latin	Louange			SA	orgue	Opus 149			453			
Laudate Dominum In Sanctis Eius	PITONI	453		latin	Louange			SATB					453			
Laudate Dominum omnes gentes	CHARPENTIER	453		latin	Louange			SATB					453			
Bel aubépin verdissant	JANEQUIN	454		français				SATB			chant pop Par Ronsart		454			
Berceuse	MOZART Wolfgang Amadeus	455		français				SS+SATB			berceuse		455			
Wiegenlied	MOZART Wolfgang Amadeus	455		allemand				S	piano		berceuse					
Sicut cervus desiderat	PALESTRINA	455		latin		Psaume 42		SATB					455			
Graduel fête de la Toussaint	GODARD Marcel	456			Toussaint			4VM					456			
La voici la nuit de Dieu (choral anglais)	GAUNTLETT, H.J	456		français	Noël			SATB			berceuse		456			
Noël nouvelet	ALAIN, Jehan	456		français	Noël			SAB					456			
Venez vite voir la pucelle	SABOLY/GODARD	456		français	Noël			SSA					456			
Les pâtres font fête	SABOLY/GODARD	456		français	Noël			SSA								
Qui es tu roi d'humilité	Akepsimas Jo	456		français	Epiphanie		F 231	SATB					456			
Die Nacht	SCHUBERT	457		allemand				TTBB			Hymne à la nuit op17n4		457			
Rondeau des songes	RAMEAU J.P.	457		français				ScA+SA			par.Leclerc de La Bruyère		457			
American medley (Samoëns)	FARICIER Dominique	458		anglais				S+SmA		 	medley américain		458			
I feel pretty	ANONYME	458		anglais				SSA	piano		Variété		458			
My Lord what a morning	BERTHE Jacques	458		anglais				SAB			Negro Spiritual		458			
We will lay our burden down	BELL John	458		anglais		ns déposons notre fardeau vers le bas		S+SATB								
Honneur et Louange à Dieu	ROUCAIROL	459		français	Trinité			SATB	orgue				459			
Hymne de Sérapion	MARTIN	459		français				SATB		Hymne de Sérapion			459			
Ständchen	SCHUBERT Franz	460		allemand				A+SSAA	piano		sérénade surla recherche du bonheur opus post 135		460			
Agneau de Dieu	GEOFFRAY	461		français		Agnus Dei		SATB					461			
Partageons le pain du Seigneur (harm.Berthier)	ANONYME	461		français		Communion		SATB					461			
Vivez l'espérance	BELLIOT Augustin	461		français	Témoignage		T 52-46	SATB	orgue		Chanson histoire		461			
Cantique de Marie	GOUDIMEL	462		français	Chant marial			SAB					462			
Chantez à Yaveh (psaume 96)	COMETTE	462		latin		 psaume 96		SSATB					462			
Lobet den Herrn alle Heiden	BACH	462		allemand				SATB	orgue	BWV 230 Motet			462			
Magnificat	GODARD Marcel	462		français		Magnificat		SATB	2trompettes et orgue	 texte P.Claudel			462			
Magnificat D-Dur	BACH Johann Sebastian	462		latin		Magnificat		SSATB		BWV243			462			
Psaume XCVI -Chantez à Yaweh-	COMMETTE E.	462		français				SATB		Psaume 96			462			
Suscepit Israël	BACH Johann Sebastian	462		latin		N°10 du Magnificat		SSA					462			
Le chant des saisons	GAGNE Rémy	463		français				SATB			chant des saisons		463			
Le petit curé	FONTENOY	463		français				SATB/SSA			chanson		463			
Tu es notre Dieu	Akepsimas Jo	463		français	Rassemblement		A 187	SATB					463			
Der Dreiundvierzigste Psalm	MENDELSSOHN	464		allemand				SSAATTBB		Opus 78 n°2 Psaume 43			464			
O Salutaris hostia	GOSSEC	464		latin		Eucharistie		SAB					464			
Messe de l'eau vive	GODARD Marcel	465		français		Messe		SmAAB					465			
Sanctus pour l' an 2000	GODARD Marcel	465		français		Sanctus		SATB					465			
Gloire et louange au Christ	PURCELL Henry	466		français		Final pr 1 jr de fête		SATB	trompette et orgue				466			
In Nomine Jesu	GALLUS J.	466		latin		Hymne au Christ		SATB					466			
Nos jours sont comme l'herbe	REGER Max	466		français				SATB		Motet			466			
Visage ardent	URTEAGA	466		français	Passion			SAB					466			
Adoramus Te	CHARPENTIER	467		latin	Adoration eucharistique			SSB	2 flûtes				467			
Du Hirte Israels	BORTNIANSKY, Dimitrij	468		allemand		Psaume 80		SATB		psaume 80			468			
Horch,die Wellen tragen	BORTNIANSKY Dimitrij	468		allemand	Vêpres orthodoxe			SATB					468			
In die angustiae	REISSIGER Carl Gottlieb	468		latin				SATB		Opus 210			468			
Sauve-nous Seigneur	GODARD Marcel	468		français	Défunts			SAT								
Sur les chemins de Galilée	GODARD Marcel	468		français	Dim après Epiphanie			SSATB					468			
Sur les chemins de Palestine	BERTHIER Jacques	468		français	Rassemblement		A 222	SATB					468			
Cibavit éos exadipe	ANONYME	469	grégorien					Unisson					469			
O quam suavis est 	ANONYME	469	grégorien		1° vêpre St Sa.	Antienne		Unisson					469			
Pange lingua 	ANONYME	469	grégorien		Bén.St Sacrement			Unisson					469			
Tantum Ergo 	ANONYME	469	grégorien		St Sacrement			Unisson					469			
Tantum ergo (si b Majeur et mi mineur)	BRUCKNER	469		latin	St Sacrement			SATB					469			
Tantum Ergo V	KODALY	469		latin	St Sacrement			S	orgue				469			
Magnificat	PORTE Nicolas	470		français		Magnificat		SATB					470			
Magnificat (Messe de l'Assomption)	GODARD Marcel	470		français		Magnificat 		Unisson					470			
O magnum pietatis	MONTEVERDI	470		latin				SScA		Chant sacré			470			
Alleluia 	HAENDEL	471		anglais		Alleluia 		SATB		Final concerto Fa majeur			471			
Alleluia	HAENDEL	471		ang/fr/all		Alleluia 		SATB		"Final Oratorio ""Judas Macchabée"""			471			
Attende Domine	ANONYME 	472	grégorien					Unisson					472			
Avec Toi, nous irons au désert	GELINEAU J.	472		français	Carême	Entrée	G 229	SAB					472			
Comme un souffle fragile	DE COURREGES	472		français			U45	SATB	orgue/flûte/guitare				472			
O cor amoris victima	SURZYNSKI	472		latin				SA	orgue	chant sacré			472			
Messe de St Vincent de Paul	CAMBOURIAN Pierre	473				Messe		4VM					473			
Ding, Dong ! Merrily on high (2 versions)	WILLCOCKS David	474			Noël			7VM		Noël			474			
Let the words of my mouth	PURCELL Henry	474						3VM		Psaume 19			474			
C'est la Nuit de Grande Fête (Noël hongrois)	GODARD Marcel	475						3VH/4VM		Noël			475			
C'est le Jour de la Noêl (Noêl Limousin)	ANONYME	475						3VE		Noël			475			
Choeur des Bergers(Nativité)	GODARD Marcel	475			Noël			VH					475			
Et incarnatus est	GODARD Marcel	475						5VM		Noël			475			
La nativité	GODARD Marcel	475						4VM		Noël			475			
